name,tags,link,experience,lower_salary,upper_salary,currency
Data Engineer Hadoop,"['ETL', 'SQL', 'DWH', 'Python', 'Greenplum', 'Airflow']",https://saratov.hh.ru/vacancy/83543002?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Data engineer (ClickHouse),"['SQL', 'airflow', 'ClickHouse']",https://saratov.hh.ru/vacancy/83934090?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Системный аналитик,[],https://saratov.hh.ru/vacancy/85585318?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,180000,240000,₽
Data Engineer (Scala),[],https://saratov.hh.ru/vacancy/85476296?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Data science specialist,[],https://saratov.hh.ru/vacancy/85475267?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Data Engineer (платформа Состоятельные клиенты),"['SQL', 'Kubernetes', 'Docker', 'Python', 'Spark', 'ML', 'Pandas', 'Airflow', 'PyData stack']",https://saratov.hh.ru/vacancy/85628764?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Data Scientist/Валидатор моделей,"['Machine Learning', 'Валидация моделей', 'Python']",https://saratov.hh.ru/vacancy/85595301?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Data Scientist (Middle),"['Python', 'Machine Learning', 'Pandas', 'SQL', 'Numpy', 'Big Data', 'NLP', 'Sas']",https://saratov.hh.ru/vacancy/81543934?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
BI Developer & Data Analyst,"['SQL', 'Английский язык', 'Анализ данных', 'ETL', 'Работа с базами данных', 'Аналитическое мышление', 'Reporting', 'Power BI', 'Tableau', 'Qlik Sense', 'Английский\xa0— C1 — Продвинутый']",https://saratov.hh.ru/vacancy/85591455?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,2500,3000,$
Data Engineer / Data Scientist (Клиентская аналитика),"['SQL', 'Python', 'Big Data', 'API', 'NoSQL', 'Базы данных', 'ETL', 'DWH', 'Kafka', 'СУБД']",https://saratov.hh.ru/vacancy/82748315?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Data engineer (Витрины РБ),"['SQL', 'ETL', 'Python', 'Teradata', 'ORACLE', 'СУБД', 'Agile', 'Informatica', 'DWH', 'База данных: Oracle', 'PostgreSQL', 'Git', 'Английский\xa0— B1 — Средний']",https://saratov.hh.ru/vacancy/79525892?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Лид регионального маркетинга,"['SMM', 'Digital Marketing', 'Управление командой', 'Продвижение бренда', 'Планирование маркетинговых кампаний', 'Разработка маркетинговой стратегии', 'ATL', 'Английский\xa0— C1 — Продвинутый']",https://saratov.hh.ru/vacancy/85901062?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Senior product data analyst,[],https://saratov.hh.ru/vacancy/85591787?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Аналитик данных / Data Scientist,"['Python', 'SQL', 'Анализ данных', 'Аналитические исследования', 'Математическая статистика', 'NLP', 'Data Science', 'Big Data', 'Machine Learning', 'Работа с большим объемом информации']",https://saratov.hh.ru/vacancy/85586413?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Data engineer ETL (Python),"['ETL', 'Python', 'SQL', 'DWH', 'Kafka']",https://saratov.hh.ru/vacancy/85584454?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Администратор Big Data сервисов,"['Hadoop', 'Big Data', 'Администрирование', 'Linux']",https://saratov.hh.ru/vacancy/78096462?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Инженер / Data Scientist,"['Работа в команде', 'Английский язык', 'Грамотная речь', 'Работа с большим объемом информации', 'Медицинское оборудование', 'Python', 'Английский\xa0— A2 — Элементарный']",https://saratov.hh.ru/vacancy/83732684?from=vacancy_search_list&query=data,Требуемый опыт работы: не требуется,98000,98000,₽
Data Scientist NLP,"['Python', 'Data Science', 'NLP', 'Bert', 'Машинное обучение']",https://saratov.hh.ru/vacancy/85413634?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Data Analyst Billing,[],https://saratov.hh.ru/vacancy/84028812?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Data Scientist,"['Python', 'ORACLE', 'Грамотная речь', 'SQL', 'ClickHouse', 'Hive', 'ML', 'Контроль и анализ ценообразования', 'Hadoop', 'Spark', 'Big Data', 'Data Science']",https://saratov.hh.ru/vacancy/85270748?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Data Engineer/Data Scientist,[],https://saratov.hh.ru/vacancy/85272253?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
ETL-разработчик,[],https://saratov.hh.ru/vacancy/84335344?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Data scientist,"['Python', 'SQL', 'МL']",https://saratov.hh.ru/vacancy/85259246?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Data Scientist,"['Data Science', 'Machine Learning', 'A/B тесты', 'Python', 'Bash', 'Git', 'Docker']",https://saratov.hh.ru/vacancy/85260064?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Data engineer,"['Python', 'hadoop', 'Spark', 'Английский\xa0— A1 — Начальный']",https://saratov.hh.ru/vacancy/80692724?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Data-инженер,"['Python', 'SQL']",https://saratov.hh.ru/vacancy/85238456?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Web-Аналитик (аналитика сайтов + настройки data-инструментов) в компанию бытовой техники,"['Веб-аналитика', 'Яндекс.Метрика', 'GA4', 'JavaScript', 'Python', 'Big Query', 'Английский\xa0— B2 — Средне-продвинутый']",https://saratov.hh.ru/vacancy/85720629?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Data инженер,"['SQL', 'ETL']",https://saratov.hh.ru/vacancy/79582780?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Аналитик данных / Data Scientist (middle+),"['Python', 'SQL', 'Математическая статистика']",https://saratov.hh.ru/vacancy/85500302?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Teamleader Data Scientist AI спикер курса,"['AI', 'ML', 'Teamleading', 'Обучение', 'Навыки презентации', 'Big Data']",https://saratov.hh.ru/vacancy/85569561?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Data engineer в команду Business Intelligence,[],https://saratov.hh.ru/vacancy/84432554?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Senior Data Scientist (Rec. system),"['Python', 'SQL', 'deep learning', 'ML']",https://saratov.hh.ru/vacancy/85465010?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Data Аналитик,"['SQL', 'Python', 'Анализ данных', 'Power BI', 'Hadoop', 'Hive', 'Spark', 'ETL']",https://saratov.hh.ru/vacancy/85203210?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Business Data Engineer (middle/senior),"['SQL', 'Hadoop', 'ETL', 'Greenplum']",https://saratov.hh.ru/vacancy/82775127?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Data Scientist в Блок Риски,[],https://saratov.hh.ru/vacancy/85450791?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Team Lead Data Science (BigData),"['Python', 'Аналитические исследования', 'Аналитическое мышление', 'Статистический анализ', 'Machine Learning', 'Neural Networks', 'Deep Learning', 'Data Science', 'Data Analysis', 'Data Mining', 'Big Data', 'Анализ данных', 'hadoop']",https://saratov.hh.ru/vacancy/82826539?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Разработчик скоринговых моделей/Data scientist,[],https://saratov.hh.ru/vacancy/85441513?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,250000,250000,₽
Middle Data analyst [Task Mining],"['SQL', 'Python', 'Tableau', 'Power BI', 'Анализ данных']",https://saratov.hh.ru/vacancy/85413464?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Data analyst,"['Python', 'SQL', 'MS Excel', 'Power BI']",https://saratov.hh.ru/vacancy/85201026?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Frontend Developer,[],https://saratov.hh.ru/vacancy/84909812?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
"Data Scientist, Маркетплейс, Контент и товары",['Python'],https://saratov.hh.ru/vacancy/85434090?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Data Scientist,"['Python', 'Risk management', 'Управление проектами', 'Project management', 'SQL']",https://saratov.hh.ru/vacancy/83816998?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
DevOps/SRE инженер в BigData,"['Kubernetes', 'CI/CD', 'Gitlab', 'PostgreSQL', 'Ansible', 'ArgoCD']",https://saratov.hh.ru/vacancy/85594203?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Data-инженер,[],https://saratov.hh.ru/vacancy/85100809?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Data Scientist,[],https://saratov.hh.ru/vacancy/83746192?from=vacancy_search_list&query=data,Требуемый опыт работы: 1–3 года,,,
Chief Data Officer (HR-платформа Пульс),[],https://saratov.hh.ru/vacancy/85415772?from=vacancy_search_list&query=data,Требуемый опыт работы: более 6 лет,,,
Ведущий бизнес-аналитик,"['бизнес аналитика', 'UML', 'Системное мышление', 'Системный анализ']",https://saratov.hh.ru/vacancy/80245984?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Стажер sales-менеджер в направление BIG DATA,"['Big Data', 'B2B Продажи', 'Прямые продажи', 'Навыки презентации', 'Навыки переговоров', 'Поиск и привлечение клиентов']",https://saratov.hh.ru/vacancy/85070617?from=vacancy_search_list&query=data,Требуемый опыт работы: не требуется,,,
Product Owner,"['Управление продуктом', 'Разработка нового продукта', 'Project management']",https://saratov.hh.ru/vacancy/84369393?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
Старший инженер сопровождения,[],https://saratov.hh.ru/vacancy/85887256?from=vacancy_search_list&query=data,Требуемый опыт работы: 3–6 лет,,,
